,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cab_num
1879,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,317
1880,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,30,0,0,5734,0,5,1,1,25
1881,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,59
1882,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,17,0,0,0,0,0,0,1,59
1883,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,40,0,0,0,0,0,0,1,59
1884,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,33,0,0,0,0,0,0,1,324
1885,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,46,0,0,0,0,0,0,0,318
1886,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,30,1,1250,865,0,3725,5416,0,60
1887,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,17,0,0,0,0,0,804,0,398
1888,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,19,0,1139,18,0,0,671,1,387
1889,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,22,0,0,5183,0,1080,2,1,83
1890,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,20,0,0,162,0,148,7619,0,83
1891,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,36,0,0,809,0,86,0,0,390
1892,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,322
1893,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,17,0,44,1535,10,51,0,1,150
1894,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,27,0,0,0,0,0,0,1,323
1895,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,15,0,0,0,0,0,0,1,323
1896,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,20,0,0,4,429,0,287,0,323
1897,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,19,0,30,1,1051,0,6,1,399
1898,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,24,0,662,0,0,0,9,0,391
1899,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,43,0,0,6,730,1,0,0,400
1900,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,26,0,0,0,0,0,0,1,402
1901,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,42,0,399,75,38,771,0,0,393
1902,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21,0,6,133,503,0,2,0,404
1903,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,50,0,0,0,0,0,0,1,85
1904,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,25,0,0,0,0,0,0,1,85
1905,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,64,0,0,0,0,0,0,1,327
1906,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,50,0,0,0,0,785,19,0,394
1907,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,24,0,0,0,0,0,0,1,395
1908,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,27,0,0,0,634,1,23,1,396
1909,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,42,0,0,0,0,0,0,1,324
1910,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,30,0,0,0,0,0,0,0,328
1911,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,20,0,2,0,694,0,22,1,126
1912,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,31,0,162,1211,4,0,1,1,151
1913,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,26,0,281,741,13,0,4724,0,68
1914,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,39,0,0,0,0,1528,1119,0,69
1915,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,27,0,0,0,0,0,0,0,330
1916,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,32,0,0,58,0,0,642,1,330
1917,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,25,0,0,0,0,0,0,1,330
1918,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,1,330
1919,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,1,330
1920,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,11,0,0,0,0,0,0,0,330
1921,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,52,0,0,0,0,0,0,0,331
1922,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,14,0,16,0,0,712,149,0,407
1923,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,68,0,0,286,0,1739,13,0,407
1924,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,18,0,0,0,0,0,0,1,331
1925,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,55,0,2,0,0,0,907,1,333
1926,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,22,0,1430,0,0,0,423,0,327
1927,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,34,0,0,5063,0,56,327,1,65
1928,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,17,0,583,0,753,0,0,0,398
1929,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,38,0,0,0,0,0,0,0,328
1930,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,13,0,12,0,0,0,1963,0,410
1931,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,19,0,0,0,0,0,0,1,329
1932,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,30,0,0,0,0,0,0,1,70
1933,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,27,1,0,0,72,668,2713,0,70
1934,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,17,0,0,1,533,326,0,1,127
1935,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,45,0,0,3559,0,3615,163,0,78
1936,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,0,167,2406,71,283,650,1,78
1937,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,23,0,177,0,7,0,448,0,401
1938,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,24,0,1289,3343,0,4996,729,0,69
1939,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,23,0,9,4081,0,0,16,1,69
1940,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,29,0,270,0,0,25,343,0,402
1941,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,46,0,430,0,340,52,61,0,334
1942,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,17,0,8,911,0,0,0,1,411
1943,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,20,0,0,0,4,35,769,0,335
1944,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24,0,121,20,0,68,506,0,407
1945,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,40,0,19,10,1,4759,6007,0,16
1946,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,27,0,0,0,0,0,0,1,16
1947,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,38,0,0,590,2640,6202,99,0,72
1948,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,65,0,51,4451,0,20,397,1,26
1949,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,19,0,0,1342,0,152,556,1,26
1950,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,54,0,0,0,872,0,1,1,408
1951,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,38,0,0,717,0,0,0,0,409
1952,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,40,0,51,0,1,368,509,1,331
1953,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,21,0,0,2,133,0,549,0,412
1954,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,22,0,8,0,801,0,12,1,413
1955,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,33,0,356,0,0,245,0,0,414
1956,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,18,0,29,0,2315,0,1,1,70
1957,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,43,0,546,0,41,710,0,0,153
1958,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13,0,6726,0,1605,1266,0,0,82
1959,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,26,0,1751,0,0,0,0,0,410
1960,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,22,0,2300,0,22,256,0,0,70
1961,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,21,0,0,0,0,0,0,1,415
1962,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,25,0,0,11,0,13,1344,0,411
1963,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,29,0,216,10,611,594,0,0,412
1964,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,49,0,1624,0,68,0,0,0,412
1965,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,29,0,0,0,0,0,0,1,86
1966,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,45,0,10,1095,1474,0,0,1,71
1967,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,45,0,0,0,734,3,5,1,413
1968,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,30,0,63,9314,249,2624,4538,0,79
1969,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,29,0,776,0,4,0,23,0,414
1970,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,26,0,0,0,0,0,0,0,82
1971,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,16,0,0,0,0,0,0,0,335
1972,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,20,0,1,0,0,4926,1,0,336
1973,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,33,0,235,2,1,650,0,0,338
1974,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,18,0,0,0,0,0,0,0,339
1975,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,24,0,600,593,1404,0,1,0,417
1976,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,29,0,860,305,18,1415,0,0,418
1977,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,40,0,0,0,0,0,0,1,87
1978,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,27,0,0,0,0,0,0,1,72
1979,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,35,0,0,0,0,0,0,0,339
1980,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,31,0,0,8718,0,13036,267,0,82
1981,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,26,0,0,0,0,0,0,0,340
1982,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,49,0,0,0,1058,0,0,1,73
1983,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,23,0,0,0,0,0,0,0,341
1984,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,23,0,0,0,0,0,0,0,342
1985,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,14,0,0,0,0,0,0,1,342
1986,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,21,0,770,0,0,40,0,0,341
1987,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,18,0,0,1,0,80,826,0,343
1988,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,27,0,717,0,0,0,0,0,415
1989,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19,0,721,62,7,0,0,1,419
1990,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,22,0,624,0,0,0,185,0,344
1991,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,17,0,736,0,2,20,0,0,420
1992,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,13,0,0,2,480,10,176,0,421
1993,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,26,0,0,0,0,91,900,0,128
1994,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,27,0,1054,0,43,85,0,0,74
1995,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,16,0,0,0,0,0,0,1,416
1996,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,20,0,1146,0,0,0,3,0,422
1997,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,20,0,75,0,0,1545,0,0,129
1998,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,23,0,426,0,362,0,0,0,129
1999,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,61,0,2,0,17,868,28,0,343
2000,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,27,0,0,0,0,0,0,1,423
2001,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,423
2002,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,1,423
2003,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,13,0,0,0,0,0,0,1,344
2004,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,19,0,0,0,0,0,0,1,417
2005,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,18,0,0,0,698,0,0,1,424
2006,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,66,0,0,0,1610,0,0,1,130
2007,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,39,0,0,0,0,0,0,1,418
2008,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21,0,0,1433,0,1234,0,0,419
2009,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,7,0,0,0,0,0,0,0,345
2010,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,56,0,0,0,0,0,0,0,82
2011,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,15,0,0,951,128,0,0,0,425
2012,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27,0,1146,0,47,0,105,1,155
2013,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13,0,579,226,61,1,7,0,420
2014,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,1,89
2015,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,38,0,0,0,0,0,0,0,346
2016,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,45,0,2138,0,0,659,0,0,426
2017,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,21,0,0,0,0,0,0,0,347
2018,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,19,0,78,0,0,550,0,0,348
2019,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,49,0,651,25,0,849,2,0,421
2020,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21,0,0,820,0,45,0,1,423
2021,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,18,0,0,402,2027,0,0,1,424
2022,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,43,0,0,0,0,0,0,1,429
2023,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,27,0,0,0,0,0,0,1,425
2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,425
2025,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,27,0,0,0,6,745,22,0,349
2026,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,21,0,0,0,0,0,0,1,63
2027,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,20,0,38,220,495,0,0,0,431
2028,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,35,0,0,0,0,0,0,1,427
2029,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,20,0,212,0,991,0,13,0,427
2030,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,24,0,388,0,7,409,0,0,433
2031,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,41,0,2,0,551,5577,68,0,351
2032,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,23,0,0,774,0,0,0,1,347
2033,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,27,0,0,0,0,0,0,1,352
2034,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,58,0,0,0,0,0,0,1,348
2035,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,53,0,0,0,0,0,0,1,435
2036,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,30,0,437,3585,0,4488,281,0,80
2037,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,24,0,1,0,0,318,247,0,428
2038,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,31,0,46,1935,0,995,1254,0,64
2039,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,46,0,607,0,41,334,251,0,429
2040,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,20,0,938,59,31,12,0,0,429
2041,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,20,0,0,0,0,0,0,0,350
2042,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,30,0,0,236,0,1149,0,0,437
2043,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,24,0,0,421,0,207,63,0,438
2044,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,34,0,0,0,0,628,0,0,354
2045,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,20,0,1750,0,446,0,76,0,430
2046,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,48,0,0,0,0,0,0,1,431
2047,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,25,0,0,0,619,0,70,0,439
2048,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,43,0,0,0,0,0,0,0,352
2049,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,27,0,0,280,119,646,5,1,440
2050,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,47,0,0,32,0,4027,1440,0,65
2051,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,26,0,26,4587,0,102,0,1,65
2052,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,37,0,0,0,0,0,0,1,65
2053,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,42,0,0,1180,0,2677,283,0,65
2054,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,61,0,0,654,902,0,68,1,156
2055,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,29,0,1443,1108,47,0,0,0,442
2056,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,32,0,0,1968,13,1051,0,1,75
2057,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,51,0,1671,0,17,0,0,0,443
2058,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,43,0,2019,0,560,0,0,0,76
2059,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,25,0,0,0,0,0,0,1,90
2060,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,31,0,0,0,187,602,0,0,157
2061,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13,0,0,14,857,0,72,0,432
2062,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,20,0,546,0,228,0,0,0,354
2063,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,29,0,1356,20,0,13,0,0,433
2064,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,16,0,0,0,0,0,0,0,355
2065,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,0,0,2347,0,380,0,1,434
2066,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,50,0,0,5,0,2170,0,0,445
2067,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,41,1,0,29813,0,1257,6,1,27
2068,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,43,0,2,2229,33,6,198,1,27
2069,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,32,0,0,0,0,0,0,1,27
2070,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,36,0,0,3206,0,698,72,0,27
2071,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,18,0,0,0,0,0,0,1,82
2072,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,47,0,0,0,880,0,2,1,357
2073,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,29,0,0,0,0,0,0,1,355
2074,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,27,0,0,86,0,252,570,0,358
2075,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,14,0,0,600,0,204,0,1,435
2076,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,25,0,0,0,0,0,0,0,356
2077,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,63,0,1172,0,1,0,0,0,158
2078,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,22,0,48,329,182,26,154,0,437
2079,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,32,0,2,416,26,510,0,0,159
2080,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,31,0,0,14,671,1,3,0,438
2081,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24,0,0,1220,0,140,0,0,438
2082,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,39,0,9,18,0,2,878,0,359
2083,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,20,0,0,0,0,0,0,1,448
2084,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,20,0,0,0,0,0,0,1,448
2085,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,19,0,0,0,0,0,0,0,134
2086,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,20,0,552,8,1348,5,0,0,134
2087,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,31,0,21,0,1031,0,0,0,66
2088,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,17,0,0,0,0,0,0,1,448
2089,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,24,0,2538,0,61,0,0,0,448
2090,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,27,0,203,539,0,0,0,0,449
2091,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,0,0,162,741,3733,99,1,83
2092,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,41,0,0,0,0,0,0,1,83
2093,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,25,0,0,0,0,0,0,1,28
2094,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,26,0,93,0,469,0,0,1,439
2095,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,27,0,485,1109,921,0,1,0,451
2096,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,22,0,38,483,80,47,121,1,362
2097,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,62,0,320,1179,756,4996,85,0,29
2098,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,58,0,2,1,14,2,1153,0,29
2099,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,37,0,0,1368,0,0,960,0,363
2100,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,54,0,701,32,171,8,0,0,359
2101,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,26,0,0,10,0,702,1,0,455
2102,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,44,0,0,0,0,0,0,1,75
2103,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,34,0,0,0,0,0,0,1,75
2104,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,47,0,0,0,0,0,0,1,360
2105,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,27,1,0,3341,0,80,654,1,76
2106,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,22,0,0,0,0,0,0,1,66
2107,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,46,0,0,0,0,0,0,1,364
2108,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,29,0,0,0,885,0,0,1,441
2109,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,43,0,485,4,136,48,0,0,365
2110,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,42,0,0,0,32,772,0,0,456
2111,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,39,0,0,0,13,0,868,1,442
2112,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,30,0,616,0,185,210,475,0,457
2113,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,43,0,2318,0,647,81,0,1,161
2114,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,19,0,0,0,0,0,0,0,366
2115,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,26,0,0,0,0,0,0,1,458
2116,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,46,0,171,0,1257,5,0,1,459
2117,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,1,367
2118,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,21,0,0,0,0,0,0,1,82
2119,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,367
2120,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22,0,0,0,0,10,778,0,162
2121,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,27,0,0,0,0,0,0,1,79
2122,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,28,0,0,0,0,0,0,1,79
2123,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,36,0,241,0,670,0,0,0,460
2124,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,19,0,26,313,470,0,0,0,362
2125,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,18,0,0,0,0,0,0,1,80
2126,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,47,0,0,140,0,85,3970,0,91
2127,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,18,0,20,1064,0,0,11643,0,92
